,Price,Frequency
851,28.80125,61.8450515002
852,28.80627,61.8002686968
853,28.8075,61.7554858934
854,28.80977,61.71070309
855,28.82934,61.6659202866
856,28.85773,61.6211374832
857,28.85943,61.5763546798
858,28.87785,61.5315718764
859,28.88242,61.486789073
860,28.88503,61.4420062696
861,28.8945,61.3972234662
862,28.90008,61.3524406628
863,28.90841,61.3076578594
864,28.91921,61.262875056
865,28.92924,61.2180922526
866,28.9318,61.1733094492
867,28.93343,61.1285266458
868,28.93419,61.0837438424
869,28.94188,61.038961039
870,28.94716,60.9941782356
871,28.96363,60.9493954322
872,28.97678,60.9046126288
873,28.97845,60.8598298253
874,28.98013,60.8150470219
875,28.9808,60.7702642185
876,28.98202,60.7254814151
877,28.98706,60.6806986117
878,28.99409,60.6359158083
879,29.00315,60.5911330049
880,29.00598,60.5463502015
881,29.00795,60.5015673981
882,29.02942,60.4567845947
883,29.04578,60.4120017913
884,29.04777,60.3672189879
885,29.0565,60.3224361845
886,29.06282,60.2776533811
887,29.07987,60.2328705777
888,29.08052,60.1880877743
889,29.08856,60.1433049709
890,29.09891,60.0985221675
891,29.10009,60.0537393641
892,29.10054,60.0089565607
893,29.10472,59.9641737573
894,29.12242,59.9193909539
895,29.1302,59.8746081505
896,29.13562,59.8298253471
897,29.1458,59.7850425437
898,29.14694,59.7402597403
899,29.15283,59.6954769369
900,29.15578,59.6506941335
901,29.15663,59.60591133
902,29.15849,59.5611285266
903,29.17209,59.5163457232
904,29.18338,59.4715629198
905,29.19071,59.4267801164
906,29.19563,59.381997313
907,29.20151,59.3372145096
908,29.20294,59.2924317062
909,29.21595,59.2476489028
910,29.21913,59.2028660994
911,29.22504,59.158083296
912,29.2268,59.1133004926
913,29.25145,59.0685176892
914,29.26004,59.0237348858
915,29.26514,58.9789520824
916,29.27876,58.934169279
917,29.28671,58.8893864756
918,29.29594,58.8446036722
919,29.29742,58.7998208688
920,29.29777,58.7550380654
921,29.2993,58.710255262
922,29.30398,58.6654724586
923,29.3082,58.6206896552
924,29.30982,58.5759068518
925,29.31175,58.5311240484
926,29.31213,58.486341245
927,29.31754,58.4415584416
928,29.32584,58.3967756382
929,29.32909,58.3519928348
930,29.33194,58.3072100313
931,29.33662,58.2624272279
932,29.34232,58.2176444245
933,29.34476,58.1728616211
934,29.35351,58.1280788177
935,29.36232,58.0832960143
936,29.37726,58.0385132109
937,29.37978,57.9937304075
938,29.40682,57.9489476041
939,29.40954,57.9041648007
940,29.41921,57.8593819973
941,29.42597,57.8145991939
942,29.42698,57.7698163905
943,29.43323,57.7250335871
944,29.43524,57.6802507837
945,29.43542,57.6354679803
946,29.44174,57.5906851769
947,29.44931,57.5459023735
948,29.46077,57.5011195701
949,29.47293,57.4563367667
950,29.4751,57.4115539633
951,29.4776,57.3667711599
952,29.4783,57.3219883565
953,29.48262,57.2772055531
954,29.50258,57.2324227497
955,29.50952,57.1876399463
956,29.5214,57.1428571429
957,29.52222,57.0980743395
958,29.52382,57.0532915361
959,29.55827,57.0085087326
960,29.56171,56.9637259292
961,29.56969,56.9189431258
962,29.58386,56.8741603224
963,29.60252,56.829377519
964,29.60263,56.7845947156
965,29.61,56.7398119122
966,29.61179,56.6950291088
967,29.61771,56.6502463054
968,29.64734,56.605463502
969,29.65412,56.5606806986
970,29.658,56.5158978952
971,29.67604,56.4711150918
972,29.69955,56.4263322884
973,29.70715,56.381549485
974,29.71709,56.3367666816
975,29.72595,56.2919838782
976,29.72984,56.2472010748
977,29.73143,56.2024182714
978,29.74188,56.157635468
979,29.74238,56.1128526646
980,29.75243,56.0680698612
981,29.76079,56.0232870578
982,29.76558,55.9785042544
983,29.781,55.933721451
984,29.78293,55.8889386476
985,29.78522,55.8441558442
986,29.79565,55.7993730408
987,29.81363,55.7545902373
988,29.8159,55.7098074339
989,29.81915,55.6650246305
990,29.82369,55.6202418271
991,29.82381,55.5754590237
992,29.82664,55.5306762203
993,29.84287,55.4858934169
994,29.86596,55.4411106135
995,29.8816,55.3963278101
996,29.88183,55.3515450067
997,29.88513,55.3067622033
998,29.8961,55.2619793999
999,29.89976,55.2171965965
1000,29.91439,55.1724137931
1001,29.91561,55.1276309897
1002,29.92089,55.0828481863
1003,29.93581,55.0380653829
1004,29.957,54.9932825795
