,Year,Month,Day,Start_Hour,End_Hour,Price
1476,2016.0,9.0,1.0,4.0,5.0,39.66444
1477,2016.0,8.0,31.0,8.0,9.0,29.36232
1478,2016.0,8.0,31.0,9.0,10.0,27.92053
1479,2016.0,8.0,31.0,13.0,14.0,33.47359
1480,2016.0,8.0,31.0,21.0,22.0,34.09008
1481,2016.0,8.0,31.0,22.0,23.0,48.32086
1482,2016.0,9.0,1.0,0.0,1.0,53.84572
1483,2016.0,8.0,31.0,7.0,8.0,30.38688
1484,2016.0,8.0,31.0,19.0,20.0,31.99276
1485,2016.0,8.0,31.0,18.0,19.0,29.96574
1486,2016.0,8.0,31.0,20.0,21.0,32.05074
1487,2016.0,8.0,31.0,23.0,0.0,48.60182
1488,2016.0,7.0,1.0,17.0,18.0,28.26975
1489,2016.0,7.0,1.0,23.0,0.0,43.48417
1490,2016.0,7.0,1.0,12.0,13.0,27.72335
1491,2016.0,7.0,1.0,11.0,12.0,28.57408
1492,2016.0,7.0,2.0,4.0,5.0,38.41071
1493,2016.0,7.0,1.0,15.0,16.0,27.97726
1494,2016.0,7.0,2.0,0.0,1.0,46.24598
1495,2016.0,7.0,1.0,9.0,10.0,29.21595
1496,2016.0,7.0,2.0,2.0,3.0,51.79296
1497,2016.0,7.0,2.0,3.0,4.0,45.33064
1498,2016.0,7.0,2.0,6.0,7.0,30.95797
1499,2016.0,7.0,1.0,16.0,17.0,27.7153
1500,2016.0,7.0,2.0,1.0,2.0,46.85797
1501,2016.0,7.0,1.0,18.0,19.0,30.70656
1502,2016.0,7.0,1.0,20.0,21.0,34.19583
1503,2016.0,7.0,1.0,22.0,23.0,42.0478
1504,2016.0,7.0,1.0,7.0,8.0,27.6025
1505,2016.0,7.0,1.0,8.0,9.0,29.44174
1506,2016.0,7.0,1.0,13.0,14.0,29.46077
1507,2016.0,7.0,2.0,5.0,6.0,34.96977
1508,2016.0,7.0,1.0,21.0,22.0,37.00845
1509,2016.0,7.0,1.0,14.0,15.0,28.98013
1510,2016.0,7.0,1.0,19.0,20.0,33.1052
1511,2016.0,7.0,1.0,10.0,11.0,27.85447
1512,2016.0,7.0,3.0,3.0,4.0,44.8063
1513,2016.0,7.0,2.0,15.0,16.0,22.64795
1514,2016.0,7.0,2.0,14.0,15.0,23.69733
1515,2016.0,7.0,2.0,9.0,10.0,28.54279
1516,2016.0,7.0,3.0,5.0,6.0,33.078
1517,2016.0,7.0,3.0,2.0,3.0,44.63747
1518,2016.0,7.0,2.0,23.0,0.0,33.9947
1519,2016.0,7.0,2.0,21.0,22.0,29.20294
1520,2016.0,7.0,2.0,10.0,11.0,28.29538
1521,2016.0,7.0,2.0,12.0,13.0,27.26955
1522,2016.0,7.0,3.0,0.0,1.0,36.04851
1523,2016.0,7.0,2.0,11.0,12.0,28.181
1524,2016.0,7.0,3.0,4.0,5.0,36.83349
1525,2016.0,7.0,2.0,20.0,21.0,27.75986
1526,2016.0,7.0,2.0,16.0,17.0,23.42976
1527,2016.0,7.0,2.0,13.0,14.0,25.57242
1528,2016.0,7.0,2.0,8.0,9.0,29.8159
1529,2016.0,7.0,3.0,6.0,7.0,29.82381
1530,2016.0,7.0,3.0,1.0,2.0,40.78078
1531,2016.0,7.0,2.0,22.0,23.0,31.79744
1532,2016.0,7.0,2.0,19.0,20.0,27.2154
1533,2016.0,7.0,2.0,17.0,18.0,24.86677
1534,2016.0,7.0,2.0,7.0,8.0,30.89119
1535,2016.0,7.0,2.0,18.0,19.0,25.72362
1536,2016.0,7.0,3.0,14.0,15.0,19.52213
1537,2016.0,7.0,3.0,23.0,0.0,31.20395
1538,2016.0,7.0,4.0,0.0,1.0,35.30347
1539,2016.0,7.0,4.0,1.0,2.0,41.40721
1540,2016.0,7.0,3.0,8.0,9.0,27.83705
1541,2016.0,7.0,3.0,12.0,13.0,25.16711
1542,2016.0,7.0,3.0,7.0,8.0,28.2004
1543,2016.0,7.0,3.0,13.0,14.0,22.72639
1544,2016.0,7.0,4.0,4.0,5.0,39.8156
1545,2016.0,7.0,3.0,15.0,16.0,18.19375
1546,2016.0,7.0,3.0,20.0,21.0,25.40536
1547,2016.0,7.0,3.0,22.0,23.0,27.99826
1548,2016.0,7.0,3.0,9.0,10.0,27.47034
1549,2016.0,7.0,3.0,10.0,11.0,27.0417
1550,2016.0,7.0,3.0,18.0,19.0,21.40491
1551,2016.0,7.0,4.0,6.0,7.0,30.65756
1552,2016.0,7.0,3.0,16.0,17.0,19.13241
1553,2016.0,7.0,3.0,17.0,18.0,20.86053
1554,2016.0,7.0,3.0,21.0,22.0,26.3925
1555,2016.0,7.0,4.0,2.0,3.0,46.47496
1556,2016.0,7.0,4.0,3.0,4.0,46.57604
1557,2016.0,7.0,4.0,5.0,6.0,33.63164
1558,2016.0,7.0,3.0,11.0,12.0,26.58133
1559,2016.0,7.0,3.0,19.0,20.0,23.24055
1560,2016.0,7.0,4.0,22.0,23.0,26.33603
1561,2016.0,7.0,4.0,14.0,15.0,20.10247
1562,2016.0,7.0,4.0,19.0,20.0,23.25248
1563,2016.0,7.0,5.0,6.0,7.0,28.29285
1564,2016.0,7.0,4.0,7.0,8.0,28.14915
1565,2016.0,7.0,4.0,21.0,22.0,25.19145
1566,2016.0,7.0,5.0,0.0,1.0,33.35225
1567,2016.0,7.0,4.0,8.0,9.0,26.44897
1568,2016.0,7.0,4.0,9.0,10.0,26.07119
1569,2016.0,7.0,4.0,16.0,17.0,18.3877
1570,2016.0,7.0,4.0,20.0,21.0,24.29309
1571,2016.0,7.0,5.0,3.0,4.0,42.63423
1572,2016.0,7.0,5.0,5.0,6.0,32.57313
1573,2016.0,7.0,4.0,17.0,18.0,20.57956
1574,2016.0,7.0,4.0,18.0,19.0,22.00817
1575,2016.0,7.0,5.0,1.0,2.0,38.3601
1576,2016.0,7.0,5.0,4.0,5.0,35.77628
1577,2016.0,7.0,4.0,10.0,11.0,24.96765
1578,2016.0,7.0,4.0,12.0,13.0,24.46289
1579,2016.0,7.0,4.0,23.0,0.0,29.30398
1580,2016.0,7.0,4.0,15.0,16.0,18.13742
1581,2016.0,7.0,5.0,2.0,3.0,44.538
1582,2016.0,7.0,4.0,13.0,14.0,22.39157
1583,2016.0,7.0,4.0,11.0,12.0,24.75294
1584,2016.0,7.0,6.0,5.0,6.0,33.69614
1585,2016.0,7.0,5.0,7.0,8.0,26.10608
1586,2016.0,7.0,5.0,8.0,9.0,23.93195
1587,2016.0,7.0,6.0,6.0,7.0,29.29594
1588,2016.0,7.0,5.0,23.0,0.0,33.05747
1589,2016.0,7.0,5.0,18.0,19.0,27.15241
1590,2016.0,7.0,5.0,15.0,16.0,25.27616
1591,2016.0,7.0,6.0,0.0,1.0,35.57182
1592,2016.0,7.0,5.0,17.0,18.0,27.3973
1593,2016.0,7.0,5.0,14.0,15.0,26.69349
1594,2016.0,7.0,5.0,21.0,22.0,29.50952
1595,2016.0,7.0,5.0,20.0,21.0,27.75433
1596,2016.0,7.0,5.0,13.0,14.0,28.80627
1597,2016.0,7.0,5.0,10.0,11.0,23.0603
1598,2016.0,7.0,5.0,22.0,23.0,30.46161
1599,2016.0,7.0,5.0,19.0,20.0,27.48332
1600,2016.0,7.0,6.0,4.0,5.0,39.56931
1601,2016.0,7.0,6.0,3.0,4.0,44.42496
1602,2016.0,7.0,6.0,1.0,2.0,40.90646
1603,2016.0,7.0,5.0,11.0,12.0,23.96344
1604,2016.0,7.0,6.0,2.0,3.0,46.81396
1605,2016.0,7.0,5.0,12.0,13.0,26.15488
1606,2016.0,7.0,5.0,9.0,10.0,23.26168
1607,2016.0,7.0,5.0,16.0,17.0,26.01876
1608,2016.0,7.0,6.0,16.0,17.0,24.28649
1609,2016.0,7.0,7.0,2.0,3.0,46.4069
1610,2016.0,7.0,6.0,14.0,15.0,25.48819
1611,2016.0,7.0,6.0,13.0,14.0,26.68426
1612,2016.0,7.0,7.0,1.0,2.0,38.99522
1613,2016.0,7.0,7.0,0.0,1.0,34.49043
1614,2016.0,7.0,6.0,18.0,19.0,25.26289
1615,2016.0,7.0,6.0,23.0,0.0,31.88053
1616,2016.0,7.0,6.0,21.0,22.0,25.79183
1617,2016.0,7.0,6.0,8.0,9.0,24.9741
1618,2016.0,7.0,6.0,12.0,13.0,25.46945
1619,2016.0,7.0,6.0,11.0,12.0,24.17955
1620,2016.0,7.0,6.0,20.0,21.0,25.32944
1621,2016.0,7.0,6.0,19.0,20.0,24.71024
1622,2016.0,7.0,6.0,22.0,23.0,28.5573
1623,2016.0,7.0,7.0,6.0,7.0,28.31178
1624,2016.0,7.0,7.0,3.0,4.0,43.02705
1625,2016.0,7.0,6.0,17.0,18.0,24.67724
1626,2016.0,7.0,6.0,15.0,16.0,24.44797
1627,2016.0,7.0,6.0,10.0,11.0,23.7282
1628,2016.0,7.0,6.0,7.0,8.0,28.02933
1629,2016.0,7.0,7.0,5.0,6.0,32.5641
1630,2016.0,7.0,7.0,4.0,5.0,37.56719
1631,2016.0,7.0,6.0,9.0,10.0,24.16717
1632,2016.0,7.0,8.0,6.0,7.0,29.56969
1633,2016.0,7.0,7.0,10.0,11.0,24.25358
1634,2016.0,7.0,8.0,2.0,3.0,45.73812
1635,2016.0,7.0,8.0,1.0,2.0,38.38495
1636,2016.0,7.0,7.0,22.0,23.0,27.86118
1637,2016.0,7.0,7.0,17.0,18.0,24.4139
1638,2016.0,7.0,7.0,19.0,20.0,24.99538
1639,2016.0,7.0,7.0,11.0,12.0,24.75008
1640,2016.0,7.0,7.0,7.0,8.0,27.56975
1641,2016.0,7.0,7.0,8.0,9.0,25.2286
1642,2016.0,7.0,8.0,0.0,1.0,32.96048
1643,2016.0,7.0,7.0,21.0,22.0,26.02613
1644,2016.0,7.0,7.0,15.0,16.0,24.46401
1645,2016.0,7.0,7.0,23.0,0.0,29.70715
1646,2016.0,7.0,8.0,5.0,6.0,32.26413
1647,2016.0,7.0,8.0,4.0,5.0,37.74265
1648,2016.0,7.0,7.0,20.0,21.0,24.81108
1649,2016.0,7.0,7.0,16.0,17.0,24.07171
1650,2016.0,7.0,7.0,18.0,19.0,24.9363
1651,2016.0,7.0,7.0,14.0,15.0,25.67173
1652,2016.0,7.0,7.0,13.0,14.0,26.35142
1653,2016.0,7.0,7.0,12.0,13.0,25.88576
1654,2016.0,7.0,7.0,9.0,10.0,24.82887
1655,2016.0,7.0,8.0,3.0,4.0,41.62611
1656,2016.0,7.0,9.0,0.0,1.0,33.73229
1657,2016.0,7.0,8.0,17.0,18.0,25.23578
1658,2016.0,7.0,9.0,2.0,3.0,43.76554
1659,2016.0,7.0,8.0,9.0,10.0,24.9542
1660,2016.0,7.0,8.0,11.0,12.0,24.88635
1661,2016.0,7.0,8.0,14.0,15.0,26.82024
1662,2016.0,7.0,8.0,16.0,17.0,24.74555
1663,2016.0,7.0,8.0,22.0,23.0,28.88503
1664,2016.0,7.0,9.0,4.0,5.0,35.39836
1665,2016.0,7.0,8.0,7.0,8.0,27.37237
1666,2016.0,7.0,8.0,10.0,11.0,24.62039
1667,2016.0,7.0,8.0,18.0,19.0,26.04586
1668,2016.0,7.0,8.0,21.0,22.0,26.74252
1669,2016.0,7.0,9.0,3.0,4.0,42.60731
1670,2016.0,7.0,9.0,5.0,6.0,32.79875
1671,2016.0,7.0,8.0,8.0,9.0,25.46077
1672,2016.0,7.0,8.0,19.0,20.0,25.38532
1673,2016.0,7.0,9.0,1.0,2.0,39.58297
1674,2016.0,7.0,8.0,12.0,13.0,26.75985
1675,2016.0,7.0,9.0,6.0,7.0,29.32584
1676,2016.0,7.0,8.0,13.0,14.0,27.22558
1677,2016.0,7.0,8.0,15.0,16.0,24.89046
1678,2016.0,7.0,8.0,20.0,21.0,25.72136
1679,2016.0,7.0,8.0,23.0,0.0,31.17172
1680,2016.0,7.0,10.0,4.0,5.0,35.13126
1681,2016.0,7.0,9.0,21.0,22.0,24.00198
1682,2016.0,7.0,9.0,15.0,16.0,20.26601
1683,2016.0,7.0,9.0,19.0,20.0,23.32768
1684,2016.0,7.0,10.0,6.0,7.0,28.32277
1685,2016.0,7.0,10.0,5.0,6.0,31.59401
1686,2016.0,7.0,9.0,11.0,12.0,25.75416
1687,2016.0,7.0,9.0,14.0,15.0,22.15154
1688,2016.0,7.0,9.0,16.0,17.0,20.30808
1689,2016.0,7.0,9.0,17.0,18.0,21.24935
1690,2016.0,7.0,9.0,22.0,23.0,25.88644
1691,2016.0,7.0,10.0,0.0,1.0,31.7638
1692,2016.0,7.0,10.0,1.0,2.0,35.32885
1693,2016.0,7.0,9.0,9.0,10.0,26.87327
1694,2016.0,7.0,9.0,20.0,21.0,24.04491
1695,2016.0,7.0,9.0,23.0,0.0,28.80977
1696,2016.0,7.0,9.0,18.0,19.0,22.67504
1697,2016.0,7.0,9.0,8.0,9.0,27.30604
1698,2016.0,7.0,9.0,12.0,13.0,26.13873
1699,2016.0,7.0,10.0,3.0,4.0,40.05787
1700,2016.0,7.0,9.0,7.0,8.0,28.90008
1701,2016.0,7.0,9.0,10.0,11.0,25.56718
1702,2016.0,7.0,9.0,13.0,14.0,23.73419
1703,2016.0,7.0,10.0,2.0,3.0,40.84551
1704,2016.0,7.0,11.0,5.0,6.0,31.55264
1705,2016.0,7.0,10.0,16.0,17.0,15.60859
1706,2016.0,7.0,10.0,17.0,18.0,17.7941
1707,2016.0,7.0,10.0,18.0,19.0,19.06678
1708,2016.0,7.0,10.0,20.0,21.0,22.78569
1709,2016.0,7.0,11.0,4.0,5.0,38.9194
1710,2016.0,7.0,10.0,11.0,12.0,25.69083
1711,2016.0,7.0,11.0,0.0,1.0,30.35981
1712,2016.0,7.0,11.0,2.0,3.0,42.49524
1713,2016.0,7.0,11.0,3.0,4.0,44.97057
1714,2016.0,7.0,10.0,22.0,23.0,24.97392
1715,2016.0,7.0,10.0,8.0,9.0,26.33637
1716,2016.0,7.0,10.0,9.0,10.0,25.79825
1717,2016.0,7.0,10.0,13.0,14.0,23.45009
1718,2016.0,7.0,10.0,23.0,0.0,28.18834
1719,2016.0,7.0,11.0,6.0,7.0,27.90121
1720,2016.0,7.0,10.0,14.0,15.0,20.8539
1721,2016.0,7.0,11.0,1.0,2.0,35.51228
1722,2016.0,7.0,10.0,12.0,13.0,25.64141
1723,2016.0,7.0,10.0,7.0,8.0,28.2824
1724,2016.0,7.0,10.0,15.0,16.0,16.46267
1725,2016.0,7.0,10.0,21.0,22.0,23.64641
1726,2016.0,7.0,10.0,10.0,11.0,25.92661
1727,2016.0,7.0,10.0,19.0,20.0,21.182
1728,2016.0,7.0,12.0,6.0,7.0,28.72922
1729,2016.0,7.0,12.0,1.0,2.0,40.23714
1730,2016.0,7.0,11.0,19.0,20.0,30.61962
1731,2016.0,7.0,11.0,10.0,11.0,23.60418
1732,2016.0,7.0,11.0,15.0,16.0,26.21215
1733,2016.0,7.0,11.0,12.0,13.0,26.803
1734,2016.0,7.0,11.0,17.0,18.0,28.43462
1735,2016.0,7.0,12.0,4.0,5.0,33.45147
1736,2016.0,7.0,11.0,23.0,0.0,40.1856
1737,2016.0,7.0,11.0,18.0,19.0,30.16916
1738,2016.0,7.0,11.0,16.0,17.0,26.65975
1739,2016.0,7.0,11.0,8.0,9.0,24.25812
1740,2016.0,7.0,11.0,9.0,10.0,24.10727
1741,2016.0,7.0,11.0,20.0,21.0,34.03354
1742,2016.0,7.0,12.0,2.0,3.0,48.37623
1743,2016.0,7.0,11.0,13.0,14.0,27.28551
1744,2016.0,7.0,12.0,0.0,1.0,40.33413
1745,2016.0,7.0,11.0,22.0,23.0,39.27105
1746,2016.0,7.0,11.0,11.0,12.0,24.19639
1747,2016.0,7.0,11.0,7.0,8.0,25.84269
1748,2016.0,7.0,11.0,14.0,15.0,26.89409
1749,2016.0,7.0,12.0,3.0,4.0,40.28522
1750,2016.0,7.0,11.0,21.0,22.0,38.85812
1751,2016.0,7.0,12.0,5.0,6.0,31.25637
1752,2016.0,7.0,12.0,14.0,15.0,26.61927
1753,2016.0,7.0,12.0,22.0,23.0,34.53567
1754,2016.0,7.0,13.0,4.0,5.0,36.76963
1755,2016.0,7.0,12.0,21.0,22.0,33.8536
1756,2016.0,7.0,12.0,12.0,13.0,26.63741
1757,2016.0,7.0,12.0,9.0,10.0,25.41357
1758,2016.0,7.0,12.0,8.0,9.0,25.61391
1759,2016.0,7.0,12.0,7.0,8.0,28.0301
1760,2016.0,7.0,12.0,15.0,16.0,25.55797
1761,2016.0,7.0,13.0,3.0,4.0,50.51569
1762,2016.0,7.0,12.0,20.0,21.0,31.92187
1763,2016.0,7.0,12.0,18.0,19.0,28.05214
1764,2016.0,7.0,13.0,5.0,6.0,33.19805
1765,2016.0,7.0,13.0,1.0,2.0,39.6191
1766,2016.0,7.0,12.0,23.0,0.0,40.74047
1767,2016.0,7.0,12.0,19.0,20.0,29.781
1768,2016.0,7.0,13.0,6.0,7.0,30.06536
1769,2016.0,7.0,12.0,16.0,17.0,26.08454
1770,2016.0,7.0,12.0,10.0,11.0,25.03841
1771,2016.0,7.0,13.0,2.0,3.0,57.14732
1772,2016.0,7.0,12.0,17.0,18.0,26.98328
1773,2016.0,7.0,12.0,13.0,14.0,27.29796
1774,2016.0,7.0,12.0,11.0,12.0,25.35167
1775,2016.0,7.0,13.0,0.0,1.0,37.73226
1776,2016.0,7.0,13.0,10.0,11.0,23.98202
1777,2016.0,7.0,13.0,20.0,21.0,38.56454
1778,2016.0,7.0,14.0,4.0,5.0,49.33667
1779,2016.0,7.0,13.0,21.0,22.0,42.3643
1780,2016.0,7.0,13.0,12.0,13.0,26.09314
1781,2016.0,7.0,13.0,18.0,19.0,30.89363
1782,2016.0,7.0,14.0,3.0,4.0,328.36942
1783,2016.0,7.0,14.0,5.0,6.0,39.27244
1784,2016.0,7.0,13.0,9.0,10.0,24.82638
1785,2016.0,7.0,13.0,11.0,12.0,24.24315
1786,2016.0,7.0,14.0,0.0,1.0,348.84868
1787,2016.0,7.0,13.0,7.0,8.0,27.04476
1788,2016.0,7.0,13.0,16.0,17.0,27.12486
1789,2016.0,7.0,13.0,8.0,9.0,25.30221
1790,2016.0,7.0,13.0,15.0,16.0,26.47878
1791,2016.0,7.0,13.0,17.0,18.0,28.94188
1792,2016.0,7.0,13.0,19.0,20.0,35.1519
1793,2016.0,7.0,13.0,23.0,0.0,199.42728
1794,2016.0,7.0,14.0,1.0,2.0,159.2014
1795,2016.0,7.0,14.0,6.0,7.0,34.79802
1796,2016.0,7.0,13.0,22.0,23.0,42.38077
1797,2016.0,7.0,14.0,2.0,3.0,361.45552
1798,2016.0,7.0,13.0,14.0,15.0,27.56926
1799,2016.0,7.0,13.0,13.0,14.0,27.74614
1800,2016.0,7.0,14.0,16.0,17.0,26.85372
1801,2016.0,7.0,14.0,12.0,13.0,26.37105
1802,2016.0,7.0,14.0,21.0,22.0,38.80685
1803,2016.0,7.0,14.0,20.0,21.0,41.40181
1804,2016.0,7.0,14.0,22.0,23.0,45.69332
1805,2016.0,7.0,14.0,23.0,0.0,92.25694
1806,2016.0,7.0,14.0,9.0,10.0,25.33661
1807,2016.0,7.0,15.0,5.0,6.0,43.60386
1808,2016.0,7.0,14.0,19.0,20.0,37.4792
1809,2016.0,7.0,14.0,10.0,11.0,25.13522
1810,2016.0,7.0,14.0,14.0,15.0,27.08169
1811,2016.0,7.0,14.0,15.0,16.0,26.22386
1812,2016.0,7.0,15.0,6.0,7.0,35.66152
1813,2016.0,7.0,14.0,7.0,8.0,27.36698
1814,2016.0,7.0,14.0,13.0,14.0,27.42995
1815,2016.0,7.0,14.0,17.0,18.0,28.04935
1816,2016.0,7.0,15.0,4.0,5.0,65.41662
1817,2016.0,7.0,14.0,11.0,12.0,25.19901
1818,2016.0,7.0,15.0,1.0,2.0,114.90506
1819,2016.0,7.0,15.0,0.0,1.0,106.10987
1820,2016.0,7.0,15.0,2.0,3.0,120.99955
1821,2016.0,7.0,15.0,3.0,4.0,113.38529
1822,2016.0,7.0,14.0,8.0,9.0,26.182
1823,2016.0,7.0,14.0,18.0,19.0,30.56983
1824,2016.0,7.0,16.0,5.0,6.0,42.3723
1825,2016.0,7.0,15.0,22.0,23.0,46.94292
1826,2016.0,7.0,16.0,0.0,1.0,135.12826
1827,2016.0,7.0,15.0,21.0,22.0,38.87
1828,2016.0,7.0,15.0,16.0,17.0,25.89255
1829,2016.0,7.0,15.0,15.0,16.0,25.35895
1830,2016.0,7.0,15.0,7.0,8.0,27.02053
1831,2016.0,7.0,16.0,4.0,5.0,96.32973
1832,2016.0,7.0,16.0,3.0,4.0,149.20878
1833,2016.0,7.0,15.0,20.0,21.0,39.82367
1834,2016.0,7.0,15.0,11.0,12.0,24.63188
1835,2016.0,7.0,15.0,10.0,11.0,24.48561
1836,2016.0,7.0,16.0,6.0,7.0,40.53317
1837,2016.0,7.0,16.0,1.0,2.0,125.84572
1838,2016.0,7.0,15.0,18.0,19.0,28.65019
1839,2016.0,7.0,15.0,13.0,14.0,25.96703
1840,2016.0,7.0,15.0,23.0,0.0,91.82
1841,2016.0,7.0,15.0,17.0,18.0,26.63492
1842,2016.0,7.0,15.0,9.0,10.0,25.1212
1843,2016.0,7.0,15.0,8.0,9.0,25.18613
1844,2016.0,7.0,16.0,2.0,3.0,131.46976
1845,2016.0,7.0,15.0,19.0,20.0,30.67424
1846,2016.0,7.0,15.0,14.0,15.0,25.85595
1847,2016.0,7.0,15.0,12.0,13.0,25.53119
1848,2016.0,7.0,16.0,11.0,12.0,24.2481
1849,2016.0,7.0,16.0,23.0,0.0,44.30917
1850,2016.0,7.0,16.0,21.0,22.0,28.24375
1851,2016.0,7.0,16.0,13.0,14.0,24.27779
1852,2016.0,7.0,16.0,15.0,16.0,21.62953
1853,2016.0,7.0,16.0,19.0,20.0,25.01544
1854,2016.0,7.0,17.0,2.0,3.0,92.47496
1855,2016.0,7.0,16.0,9.0,10.0,24.50096
1856,2016.0,7.0,16.0,17.0,18.0,23.74576
1857,2016.0,7.0,16.0,22.0,23.0,29.81915
1858,2016.0,7.0,17.0,6.0,7.0,34.08404
1859,2016.0,7.0,17.0,5.0,6.0,42.11753
1860,2016.0,7.0,16.0,14.0,15.0,23.06009
1861,2016.0,7.0,17.0,0.0,1.0,58.82302
1862,2016.0,7.0,17.0,1.0,2.0,141.52532
1863,2016.0,7.0,16.0,7.0,8.0,26.16069
1864,2016.0,7.0,16.0,8.0,9.0,24.63003
1865,2016.0,7.0,16.0,18.0,19.0,24.54374
1866,2016.0,7.0,17.0,3.0,4.0,155.06032
1867,2016.0,7.0,17.0,4.0,5.0,50.55366
1868,2016.0,7.0,16.0,12.0,13.0,24.37862
1869,2016.0,7.0,16.0,20.0,21.0,26.31019
1870,2016.0,7.0,16.0,10.0,11.0,24.1886
1871,2016.0,7.0,16.0,16.0,17.0,22.12465
1872,2016.0,7.0,17.0,9.0,10.0,25.27558
1873,2016.0,7.0,17.0,19.0,20.0,23.92162
1874,2016.0,7.0,18.0,6.0,7.0,28.85773
1875,2016.0,7.0,17.0,10.0,11.0,24.19531
1876,2016.0,7.0,17.0,17.0,18.0,22.64939
1877,2016.0,7.0,17.0,20.0,21.0,24.83616
1878,2016.0,7.0,17.0,12.0,13.0,24.03275
1879,2016.0,7.0,17.0,14.0,15.0,22.08324
1880,2016.0,7.0,17.0,21.0,22.0,26.36712
1881,2016.0,7.0,18.0,1.0,2.0,48.30754
1882,2016.0,7.0,17.0,13.0,14.0,22.98855
1883,2016.0,7.0,17.0,23.0,0.0,31.20122
1884,2016.0,7.0,18.0,0.0,1.0,39.41679
1885,2016.0,7.0,17.0,11.0,12.0,24.07642
1886,2016.0,7.0,17.0,15.0,16.0,19.76103
1887,2016.0,7.0,18.0,5.0,6.0,35.09176
1888,2016.0,7.0,17.0,8.0,9.0,25.19736
1889,2016.0,7.0,17.0,18.0,19.0,23.61998
1890,2016.0,7.0,17.0,7.0,8.0,27.72537
1891,2016.0,7.0,17.0,16.0,17.0,21.11906
1892,2016.0,7.0,17.0,22.0,23.0,27.36285
1893,2016.0,7.0,18.0,3.0,4.0,55.16188
1894,2016.0,7.0,18.0,2.0,3.0,55.02928
1895,2016.0,7.0,18.0,4.0,5.0,46.7957
1896,2016.0,7.0,18.0,7.0,8.0,25.26905
1897,2016.0,7.0,18.0,11.0,12.0,24.21101
1898,2016.0,7.0,18.0,21.0,22.0,28.72925
1899,2016.0,7.0,19.0,5.0,6.0,31.8803
1900,2016.0,7.0,18.0,9.0,10.0,24.194
1901,2016.0,7.0,18.0,14.0,15.0,25.45783
1902,2016.0,7.0,18.0,19.0,20.0,26.49091
1903,2016.0,7.0,18.0,22.0,23.0,31.50181
1904,2016.0,7.0,18.0,23.0,0.0,33.56084
1905,2016.0,7.0,19.0,0.0,1.0,41.16378
1906,2016.0,7.0,18.0,10.0,11.0,24.04402
1907,2016.0,7.0,18.0,13.0,14.0,25.75993
1908,2016.0,7.0,18.0,20.0,21.0,27.77686
1909,2016.0,7.0,18.0,8.0,9.0,24.38394
1910,2016.0,7.0,18.0,16.0,17.0,24.65191
1911,2016.0,7.0,19.0,3.0,4.0,52.89223
1912,2016.0,7.0,18.0,17.0,18.0,25.5067
1913,2016.0,7.0,18.0,15.0,16.0,24.59958
1914,2016.0,7.0,19.0,1.0,2.0,49.54488
1915,2016.0,7.0,19.0,4.0,5.0,42.24028
1916,2016.0,7.0,19.0,6.0,7.0,28.48233
1917,2016.0,7.0,18.0,12.0,13.0,25.08769
1918,2016.0,7.0,18.0,18.0,19.0,26.82904
1919,2016.0,7.0,19.0,2.0,3.0,55.67983
1920,2016.0,7.0,19.0,21.0,22.0,30.80831
1921,2016.0,7.0,19.0,12.0,13.0,25.25905
1922,2016.0,7.0,20.0,6.0,7.0,29.34476
1923,2016.0,7.0,19.0,7.0,8.0,24.98002
1924,2016.0,7.0,19.0,11.0,12.0,23.68104
1925,2016.0,7.0,19.0,15.0,16.0,25.50904
1926,2016.0,7.0,19.0,22.0,23.0,32.34582
1927,2016.0,7.0,19.0,23.0,0.0,35.32556
1928,2016.0,7.0,19.0,8.0,9.0,23.64265
1929,2016.0,7.0,19.0,9.0,10.0,23.6266
1930,2016.0,7.0,19.0,14.0,15.0,26.65634
1931,2016.0,7.0,20.0,3.0,4.0,49.67057
1932,2016.0,7.0,19.0,13.0,14.0,27.28654
1933,2016.0,7.0,19.0,17.0,18.0,26.36171
1934,2016.0,7.0,19.0,19.0,20.0,27.82115
1935,2016.0,7.0,19.0,20.0,21.0,29.32909
1936,2016.0,7.0,20.0,4.0,5.0,41.33005
1937,2016.0,7.0,20.0,5.0,6.0,34.57531
1938,2016.0,7.0,19.0,16.0,17.0,25.14385
1939,2016.0,7.0,19.0,18.0,19.0,27.79868
1940,2016.0,7.0,20.0,1.0,2.0,47.74658
1941,2016.0,7.0,20.0,2.0,3.0,54.23872
1942,2016.0,7.0,19.0,10.0,11.0,23.02414
1943,2016.0,7.0,20.0,0.0,1.0,35.85307
1944,2016.0,7.0,21.0,1.0,2.0,53.15275
1945,2016.0,7.0,20.0,11.0,12.0,24.45586
1946,2016.0,7.0,20.0,14.0,15.0,29.00598
1947,2016.0,7.0,20.0,16.0,17.0,28.64699
1948,2016.0,7.0,21.0,5.0,6.0,35.33558
1949,2016.0,7.0,20.0,17.0,18.0,29.72595
1950,2016.0,7.0,21.0,2.0,3.0,63.80359
1951,2016.0,7.0,20.0,23.0,0.0,35.64811
1952,2016.0,7.0,20.0,8.0,9.0,24.86812
1953,2016.0,7.0,20.0,13.0,14.0,29.44931
1954,2016.0,7.0,20.0,7.0,8.0,26.96726
1955,2016.0,7.0,20.0,10.0,11.0,24.1879
1956,2016.0,7.0,20.0,12.0,13.0,25.801
1957,2016.0,7.0,20.0,21.0,22.0,32.41553
